alpha,experiment,o,method,coverage,width,n_infinite,n_total,proportion_infinite
0.05,8,15,sub,1.0,inf,1,1,1.0
0.05,8,20,dhcp_with,0.88,29.944848546156017,0,1,0.0
0.05,8,20,dhcp_without,0.88,29.944848546156017,0,1,0.0
0.05,8,20,hcp,1.0,inf,1,1,1.0
0.05,8,20,pool,0.78,29.944848546156013,0,1,0.0
0.05,8,20,rep,1.0,inf,1,1,1.0
0.05,8,20,stdcp,0.89,5.194514503936022,0,1,0.0
0.05,8,20,sub,1.0,inf,1,1,1.0
0.05,8,25,dhcp_with,1.0,inf,1,1,1.0
0.05,8,25,dhcp_without,1.0,inf,1,1,1.0
0.05,8,25,hcp,1.0,inf,1,1,1.0
0.05,8,25,pool,0.78,29.944848546156013,0,1,0.0
0.05,8,25,rep,1.0,inf,1,1,1.0
0.05,8,25,stdcp,0.92,5.493290085376395,0,1,0.0
0.05,8,25,sub,1.0,inf,1,1,1.0
0.05,8,30,dhcp_with,1.0,inf,1,1,1.0
0.05,8,30,dhcp_without,1.0,inf,1,1,1.0
0.05,8,30,hcp,1.0,inf,1,1,1.0
0.05,8,30,pool,0.78,29.944848546156013,0,1,0.0
0.05,8,30,rep,1.0,inf,1,1,1.0
0.05,8,30,stdcp,0.93,5.00035790394495,0,1,0.0
0.05,8,30,sub,1.0,inf,1,1,1.0
0.05,8,35,dhcp_with,1.0,inf,1,1,1.0
0.05,8,35,dhcp_without,1.0,inf,1,1,1.0
0.05,8,35,hcp,1.0,inf,1,1,1.0
0.05,8,35,pool,0.78,29.944848546156013,0,1,0.0
0.05,8,35,rep,1.0,inf,1,1,1.0
0.05,8,35,stdcp,0.91,5.123906337557248,0,1,0.0
0.05,8,35,sub,1.0,inf,1,1,1.0
0.05,9,0,dhcp_with,1.0,inf,1,1,1.0
0.05,9,0,dhcp_without,1.0,inf,1,1,1.0
0.05,9,0,hcp,1.0,inf,1,1,1.0
0.05,9,0,pool,0.86,26.752713252339298,0,1,0.0
0.05,9,0,rep,1.0,inf,1,1,1.0
0.05,9,0,stdcp,1.0,inf,1,1,1.0
0.05,9,0,sub,1.0,inf,1,1,1.0
0.05,9,5,dhcp_with,1.0,inf,1,1,1.0
0.05,9,5,dhcp_without,1.0,inf,1,1,1.0
0.05,9,5,hcp,1.0,inf,1,1,1.0
0.05,9,5,pool,0.86,26.752713252339298,0,1,0.0
0.05,9,5,rep,1.0,inf,1,1,1.0
0.05,9,5,stdcp,0.71,5.0446740807985435,0,1,0.0
0.05,9,5,sub,1.0,inf,1,1,1.0
0.05,9,10,dhcp_with,1.0,inf,1,1,1.0
0.05,9,10,dhcp_without,1.0,inf,1,1,1.0
0.05,9,10,hcp,1.0,inf,1,1,1.0
0.05,9,10,pool,0.86,26.752713252339298,0,1,0.0
0.05,9,10,rep,1.0,inf,1,1,1.0
0.05,9,10,stdcp,0.83,12.184218410007293,0,1,0.0
0.05,9,10,sub,1.0,inf,1,1,1.0
0.05,9,15,dhcp_with,0.99,34.14356621276919,0,1,0.0
0.05,9,15,dhcp_without,0.99,34.14356621276919,0,1,0.0
0.05,9,15,hcp,1.0,inf,1,1,1.0
0.05,9,15,pool,0.86,26.752713252339298,0,1,0.0
0.05,9,15,rep,1.0,inf,1,1,1.0
0.05,9,15,stdcp,0.89,7.096872695752651,0,1,0.0
0.05,9,15,sub,1.0,inf,1,1,1.0
0.05,9,20,dhcp_with,0.96,27.727871528030875,0,1,0.0
0.05,9,20,dhcp_without,0.96,27.727871528030875,0,1,0.0
0.05,9,20,hcp,1.0,inf,1,1,1.0
0.05,9,20,pool,0.86,26.752713252339298,0,1,0.0
0.05,9,20,rep,1.0,inf,1,1,1.0
0.05,9,20,stdcp,0.85,5.635754376785892,0,1,0.0
0.05,9,20,sub,1.0,inf,1,1,1.0
0.05,9,25,dhcp_with,1.0,inf,1,1,1.0
0.05,9,25,dhcp_without,1.0,inf,1,1,1.0
0.05,9,25,hcp,1.0,inf,1,1,1.0
0.05,9,25,pool,0.86,26.752713252339298,0,1,0.0
0.05,9,25,rep,1.0,inf,1,1,1.0
0.05,9,25,stdcp,0.9,5.287939686161788,0,1,0.0
0.05,9,25,sub,1.0,inf,1,1,1.0
0.05,9,30,dhcp_with,1.0,inf,1,1,1.0
0.05,9,30,dhcp_without,1.0,inf,1,1,1.0
0.05,9,30,hcp,1.0,inf,1,1,1.0
0.05,9,30,pool,0.86,26.752713252339298,0,1,0.0
0.05,9,30,rep,1.0,inf,1,1,1.0
0.05,9,30,stdcp,0.9,5.524380403764146,0,1,0.0
0.05,9,30,sub,1.0,inf,1,1,1.0
0.05,9,35,dhcp_with,1.0,inf,1,1,1.0
0.05,9,35,dhcp_without,1.0,inf,1,1,1.0
0.05,9,35,hcp,1.0,inf,1,1,1.0
0.05,9,35,pool,0.86,26.752713252339298,0,1,0.0
0.05,9,35,rep,1.0,inf,1,1,1.0
0.05,9,35,stdcp,0.93,5.300852326230559,0,1,0.0
0.05,9,35,sub,1.0,inf,1,1,1.0
0.05,10,0,dhcp_with,1.0,inf,1,1,1.0
0.05,10,0,dhcp_without,1.0,inf,1,1,1.0
0.05,10,0,hcp,1.0,inf,1,1,1.0
0.05,10,0,pool,0.9,21.550488070043055,0,1,0.0
0.05,10,0,rep,1.0,inf,1,1,1.0
0.05,10,0,stdcp,1.0,inf,1,1,1.0
0.05,10,0,sub,1.0,inf,1,1,1.0
0.05,10,5,dhcp_with,1.0,inf,1,1,1.0
0.05,10,5,dhcp_without,1.0,inf,1,1,1.0
0.05,10,5,hcp,1.0,inf,1,1,1.0
0.05,10,5,pool,0.9,21.550488070043055,0,1,0.0
0.05,10,5,rep,1.0,inf,1,1,1.0
0.05,10,5,stdcp,0.72,4.298479533893243,0,1,0.0
0.05,10,5,sub,1.0,inf,1,1,1.0
0.05,10,10,dhcp_with,1.0,inf,1,1,1.0
0.05,10,10,dhcp_without,1.0,inf,1,1,1.0
0.05,10,10,hcp,1.0,inf,1,1,1.0
0.05,10,10,pool,0.9,21.550488070043055,0,1,0.0
0.05,10,10,rep,1.0,inf,1,1,1.0
0.05,10,10,stdcp,0.79,9.931471403165956,0,1,0.0
0.05,10,10,sub,1.0,inf,1,1,1.0
0.05,10,15,dhcp_with,0.98,22.574691766812084,0,1,0.0
0.05,10,15,dhcp_without,0.98,22.574691766812084,0,1,0.0
0.05,10,15,hcp,1.0,inf,1,1,1.0
0.05,10,15,pool,0.9,21.550488070043055,0,1,0.0
0.05,10,15,rep,1.0,inf,1,1,1.0
0.05,10,15,stdcp,0.88,6.014376071780305,0,1,0.0
0.05,10,15,sub,1.0,inf,1,1,1.0
0.05,10,20,dhcp_with,0.95,21.550989550955997,0,1,0.0
0.05,10,20,dhcp_without,0.95,21.550989550955997,0,1,0.0
0.05,10,20,hcp,1.0,inf,1,1,1.0
0.05,10,20,pool,0.9,21.550488070043055,0,1,0.0
0.05,10,20,rep,1.0,inf,1,1,1.0
0.05,10,20,stdcp,0.93,5.760326225156201,0,1,0.0
0.05,10,20,sub,1.0,inf,1,1,1.0
0.05,10,25,dhcp_with,1.0,inf,1,1,1.0
0.05,10,25,dhcp_without,1.0,inf,1,1,1.0
0.05,10,25,hcp,1.0,inf,1,1,1.0
0.05,10,25,pool,0.9,21.550488070043055,0,1,0.0
0.05,10,25,rep,1.0,inf,1,1,1.0
0.05,10,25,stdcp,0.96,5.430397004172714,0,1,0.0
0.05,10,25,sub,1.0,inf,1,1,1.0
0.05,10,30,dhcp_with,1.0,inf,1,1,1.0
0.05,10,30,dhcp_without,1.0,inf,1,1,1.0
0.05,10,30,hcp,1.0,inf,1,1,1.0
0.05,10,30,pool,0.9,21.550488070043055,0,1,0.0
0.05,10,30,rep,1.0,inf,1,1,1.0
0.05,10,30,stdcp,0.96,5.0151300088658886,0,1,0.0
0.05,10,30,sub,1.0,inf,1,1,1.0
0.05,10,35,dhcp_with,1.0,inf,1,1,1.0
0.05,10,35,dhcp_without,1.0,inf,1,1,1.0
0.05,10,35,hcp,1.0,inf,1,1,1.0
0.05,10,35,pool,0.9,21.550488070043055,0,1,0.0
0.05,10,35,rep,1.0,inf,1,1,1.0
0.05,10,35,stdcp,0.96,5.57660154605499,0,1,0.0
0.05,10,35,sub,1.0,inf,1,1,1.0
0.05,11,0,dhcp_with,1.0,inf,1,1,1.0
0.05,11,0,dhcp_without,1.0,inf,1,1,1.0
0.05,11,0,hcp,1.0,inf,1,1,1.0
0.05,11,0,pool,0.93,42.82367006182763,0,1,0.0
0.05,11,0,rep,1.0,inf,1,1,1.0
0.05,11,0,stdcp,1.0,inf,1,1,1.0
0.05,11,0,sub,1.0,inf,1,1,1.0
0.05,11,5,dhcp_with,1.0,inf,1,1,1.0
0.05,11,5,dhcp_without,1.0,inf,1,1,1.0
0.05,11,5,hcp,1.0,inf,1,1,1.0
0.05,11,5,pool,0.93,42.82367006182763,0,1,0.0
0.05,11,5,rep,1.0,inf,1,1,1.0
0.05,11,5,stdcp,0.8,4.656625908580677,0,1,0.0
0.05,11,5,sub,1.0,inf,1,1,1.0
0.05,11,10,dhcp_with,1.0,inf,1,1,1.0
0.05,11,10,dhcp_without,1.0,inf,1,1,1.0
0.05,11,10,hcp,1.0,inf,1,1,1.0
0.05,11,10,pool,0.93,42.82367006182763,0,1,0.0
0.05,11,10,rep,1.0,inf,1,1,1.0
0.05,11,10,stdcp,0.85,8.767462867446254,0,1,0.0
0.05,11,10,sub,1.0,inf,1,1,1.0
0.05,11,15,dhcp_with,0.99,49.21263578785387,0,1,0.0
0.05,11,15,dhcp_without,0.99,49.21263578785387,0,1,0.0
0.05,11,15,hcp,1.0,inf,1,1,1.0
0.05,11,15,pool,0.93,42.82367006182763,0,1,0.0
0.05,11,15,rep,1.0,inf,1,1,1.0
0.05,11,15,stdcp,0.88,5.936418085178426,0,1,0.0
0.05,11,15,sub,1.0,inf,1,1,1.0
0.05,11,20,dhcp_with,0.98,43.44654631034638,0,1,0.0
0.05,11,20,dhcp_without,0.98,43.44654631034638,0,1,0.0
0.05,11,20,hcp,1.0,inf,1,1,1.0
0.05,11,20,pool,0.93,42.82367006182763,0,1,0.0
0.05,11,20,rep,1.0,inf,1,1,1.0
0.05,11,20,stdcp,0.93,5.602875158729032,0,1,0.0
0.05,11,20,sub,1.0,inf,1,1,1.0
0.05,11,25,dhcp_with,1.0,inf,1,1,1.0
0.05,11,25,dhcp_without,1.0,inf,1,1,1.0
0.05,11,25,hcp,1.0,inf,1,1,1.0
0.05,11,25,pool,0.93,42.82367006182763,0,1,0.0
0.05,11,25,rep,1.0,inf,1,1,1.0
0.05,11,25,stdcp,0.93,5.602291087560697,0,1,0.0
0.05,11,25,sub,1.0,inf,1,1,1.0
0.05,11,30,dhcp_with,1.0,inf,1,1,1.0
0.05,11,30,dhcp_without,1.0,inf,1,1,1.0
0.05,11,30,hcp,1.0,inf,1,1,1.0
0.05,11,30,pool,0.93,42.82367006182763,0,1,0.0
0.05,11,30,rep,1.0,inf,1,1,1.0
0.05,11,30,stdcp,0.95,5.043106351175242,0,1,0.0
0.05,11,30,sub,1.0,inf,1,1,1.0
0.05,11,35,dhcp_with,1.0,inf,1,1,1.0
0.05,11,35,dhcp_without,1.0,inf,1,1,1.0
0.05,11,35,hcp,1.0,inf,1,1,1.0
0.05,11,35,pool,0.93,42.82367006182763,0,1,0.0
0.05,11,35,rep,1.0,inf,1,1,1.0
0.05,11,35,stdcp,0.93,5.312492048110201,0,1,0.0
0.05,11,35,sub,1.0,inf,1,1,1.0
0.05,12,0,dhcp_with,1.0,inf,1,1,1.0
0.05,12,0,dhcp_without,1.0,inf,1,1,1.0
0.05,12,0,hcp,1.0,inf,1,1,1.0
0.05,12,0,pool,0.89,31.42817712995535,0,1,0.0
0.05,12,0,rep,1.0,inf,1,1,1.0
0.05,12,0,stdcp,1.0,inf,1,1,1.0
0.05,12,0,sub,1.0,inf,1,1,1.0
0.05,12,5,dhcp_with,1.0,inf,1,1,1.0
0.05,12,5,dhcp_without,1.0,inf,1,1,1.0
0.05,12,5,hcp,1.0,inf,1,1,1.0
0.05,12,5,pool,0.89,31.42817712995535,0,1,0.0
0.05,12,5,rep,1.0,inf,1,1,1.0
0.05,12,5,stdcp,0.78,4.867620156879202,0,1,0.0
0.05,12,5,sub,1.0,inf,1,1,1.0
0.05,12,10,dhcp_with,1.0,inf,1,1,1.0
0.05,12,10,dhcp_without,1.0,inf,1,1,1.0
0.05,12,10,hcp,1.0,inf,1,1,1.0
0.05,12,10,pool,0.89,31.42817712995535,0,1,0.0
0.05,12,10,rep,1.0,inf,1,1,1.0
0.05,12,10,stdcp,0.87,10.985108163166139,0,1,0.0
0.05,12,10,sub,1.0,inf,1,1,1.0
0.05,12,15,dhcp_with,0.95,34.12103230976713,0,1,0.0
0.05,12,15,dhcp_without,0.95,34.12103230976713,0,1,0.0
0.05,12,15,hcp,1.0,inf,1,1,1.0
0.05,12,15,pool,0.89,31.42817712995535,0,1,0.0
0.05,12,15,rep,1.0,inf,1,1,1.0
0.05,12,15,stdcp,0.91,6.621760717694986,0,1,0.0
0.05,12,15,sub,1.0,inf,1,1,1.0
0.05,12,20,dhcp_with,0.95,32.09316101820678,0,1,0.0
0.05,12,20,dhcp_without,0.95,32.09316101820678,0,1,0.0
0.05,12,20,hcp,1.0,inf,1,1,1.0
0.05,12,20,pool,0.89,31.42817712995535,0,1,0.0
0.05,12,20,rep,1.0,inf,1,1,1.0
0.05,12,20,stdcp,0.8,5.199442344860643,0,1,0.0
0.05,12,20,sub,1.0,inf,1,1,1.0
0.05,12,25,dhcp_with,1.0,inf,1,1,1.0
0.05,12,25,dhcp_without,1.0,inf,1,1,1.0
0.05,12,25,hcp,1.0,inf,1,1,1.0
0.05,12,25,pool,0.89,31.42817712995535,0,1,0.0
0.05,12,25,rep,1.0,inf,1,1,1.0
0.05,12,25,stdcp,0.95,5.101355858687807,0,1,0.0
0.05,12,25,sub,1.0,inf,1,1,1.0
0.05,12,30,dhcp_with,1.0,inf,1,1,1.0
0.05,12,30,dhcp_without,1.0,inf,1,1,1.0
0.05,12,30,hcp,1.0,inf,1,1,1.0
0.05,12,30,pool,0.89,31.42817712995535,0,1,0.0
0.05,12,30,rep,1.0,inf,1,1,1.0
0.05,12,30,stdcp,0.93,5.123320220878703,0,1,0.0
0.05,12,30,sub,1.0,inf,1,1,1.0
0.05,12,35,dhcp_with,1.0,inf,1,1,1.0
0.05,12,35,dhcp_without,1.0,inf,1,1,1.0
0.05,12,35,hcp,1.0,inf,1,1,1.0
0.05,12,35,pool,0.89,31.42817712995535,0,1,0.0
0.05,12,35,rep,1.0,inf,1,1,1.0
0.05,12,35,stdcp,0.97,4.958215504069948,0,1,0.0
0.05,12,35,sub,1.0,inf,1,1,1.0
0.05,13,0,dhcp_with,1.0,inf,1,1,1.0
0.05,13,0,dhcp_without,1.0,inf,1,1,1.0
0.05,13,0,hcp,1.0,inf,1,1,1.0
0.05,13,0,pool,0.99,53.75758354916779,0,1,0.0
0.05,13,0,rep,1.0,inf,1,1,1.0
0.05,13,0,stdcp,1.0,inf,1,1,1.0
0.05,13,0,sub,1.0,inf,1,1,1.0
0.05,13,5,dhcp_with,1.0,inf,1,1,1.0
0.05,13,5,dhcp_without,1.0,inf,1,1,1.0
0.05,13,5,hcp,1.0,inf,1,1,1.0
0.05,13,5,pool,0.99,53.75758354916779,0,1,0.0
0.05,13,5,rep,1.0,inf,1,1,1.0
0.05,13,5,stdcp,0.82,4.830739093724554,0,1,0.0
0.05,13,5,sub,1.0,inf,1,1,1.0
0.05,13,10,dhcp_with,1.0,inf,1,1,1.0
0.05,13,10,dhcp_without,1.0,inf,1,1,1.0
0.05,13,10,hcp,1.0,inf,1,1,1.0
0.05,13,10,pool,0.99,53.75758354916779,0,1,0.0
0.05,13,10,rep,1.0,inf,1,1,1.0
0.05,13,10,stdcp,0.76,10.174204092014199,0,1,0.0
0.05,13,10,sub,1.0,inf,1,1,1.0
0.05,13,15,dhcp_with,1.0,59.35141930023711,0,1,0.0
0.05,13,15,dhcp_without,1.0,59.35141930023711,0,1,0.0
0.05,13,15,hcp,1.0,inf,1,1,1.0
0.05,13,15,pool,0.99,53.75758354916779,0,1,0.0
0.05,13,15,rep,1.0,inf,1,1,1.0
0.05,13,15,stdcp,0.88,6.269570667951447,0,1,0.0
0.05,13,15,sub,1.0,inf,1,1,1.0
0.05,13,20,dhcp_with,0.99,55.39485137151514,0,1,0.0
0.05,13,20,dhcp_without,0.99,55.39485137151514,0,1,0.0
0.05,13,20,hcp,1.0,inf,1,1,1.0
0.05,13,20,pool,0.99,53.75758354916779,0,1,0.0
0.05,13,20,rep,1.0,inf,1,1,1.0
0.05,13,20,stdcp,0.89,5.579730589203436,0,1,0.0
0.05,13,20,sub,1.0,inf,1,1,1.0
0.05,13,25,dhcp_with,1.0,inf,1,1,1.0
0.05,13,25,dhcp_without,1.0,inf,1,1,1.0
0.05,13,25,hcp,1.0,inf,1,1,1.0
0.05,13,25,pool,0.99,53.75758354916779,0,1,0.0
0.05,13,25,rep,1.0,inf,1,1,1.0
0.05,13,25,stdcp,0.9,5.505128104455642,0,1,0.0
0.05,13,25,sub,1.0,inf,1,1,1.0
0.05,13,30,dhcp_with,1.0,inf,1,1,1.0
0.05,13,30,dhcp_without,1.0,inf,1,1,1.0
0.05,13,30,hcp,1.0,inf,1,1,1.0
0.05,13,30,pool,0.99,53.75758354916779,0,1,0.0
0.05,13,30,rep,1.0,inf,1,1,1.0
0.05,13,30,stdcp,0.97,5.74588320957913,0,1,0.0
0.05,13,30,sub,1.0,inf,1,1,1.0
0.05,13,35,dhcp_with,1.0,inf,1,1,1.0
0.05,13,35,dhcp_without,1.0,inf,1,1,1.0
0.05,13,35,hcp,1.0,inf,1,1,1.0
0.05,13,35,pool,0.99,53.75758354916779,0,1,0.0
0.05,13,35,rep,1.0,inf,1,1,1.0
0.05,13,35,stdcp,0.95,5.873317053987456,0,1,0.0
0.05,13,35,sub,1.0,inf,1,1,1.0
0.05,14,0,dhcp_with,1.0,inf,1,1,1.0
0.05,14,0,dhcp_without,1.0,inf,1,1,1.0
0.05,14,0,hcp,1.0,inf,1,1,1.0
0.05,14,0,pool,0.88,20.48453147474956,0,1,0.0
0.05,14,0,rep,1.0,inf,1,1,1.0
0.05,14,0,stdcp,1.0,inf,1,1,1.0
0.05,14,0,sub,1.0,inf,1,1,1.0
0.05,14,5,dhcp_with,1.0,inf,1,1,1.0
0.05,14,5,dhcp_without,1.0,inf,1,1,1.0
0.05,14,5,hcp,1.0,inf,1,1,1.0
0.05,14,5,pool,0.88,20.48453147474956,0,1,0.0
0.05,14,5,rep,1.0,inf,1,1,1.0
0.05,14,5,stdcp,0.78,4.4973224113245225,0,1,0.0
0.05,14,5,sub,1.0,inf,1,1,1.0
0.05,14,10,dhcp_with,1.0,inf,1,1,1.0
0.05,14,10,dhcp_without,1.0,inf,1,1,1.0
0.05,14,10,hcp,1.0,inf,1,1,1.0
0.05,14,10,pool,0.88,20.48453147474956,0,1,0.0
0.05,14,10,rep,1.0,inf,1,1,1.0
0.05,14,10,stdcp,0.81,12.347266995179474,0,1,0.0
0.05,14,10,sub,1.0,inf,1,1,1.0
0.05,14,15,dhcp_with,0.95,24.132158899993236,0,1,0.0
0.05,14,15,dhcp_without,0.95,24.132158899993236,0,1,0.0
0.05,14,15,hcp,1.0,inf,1,1,1.0
0.05,14,15,pool,0.88,20.48453147474956,0,1,0.0
0.05,14,15,rep,1.0,inf,1,1,1.0
0.05,14,15,stdcp,0.87,5.822247456379909,0,1,0.0
0.05,14,15,sub,1.0,inf,1,1,1.0
0.05,14,20,dhcp_with,0.93,19.986473101218397,0,1,0.0
0.05,14,20,dhcp_without,0.93,19.986473101218397,0,1,0.0
0.05,14,20,hcp,1.0,inf,1,1,1.0
0.05,14,20,pool,0.88,20.48453147474956,0,1,0.0
0.05,14,20,rep,1.0,inf,1,1,1.0
0.05,14,20,stdcp,0.91,5.227269930984878,0,1,0.0
0.05,14,20,sub,1.0,inf,1,1,1.0
0.05,14,25,dhcp_with,1.0,inf,1,1,1.0
0.05,14,25,dhcp_without,1.0,inf,1,1,1.0
0.05,14,25,hcp,1.0,inf,1,1,1.0
0.05,14,25,pool,0.88,20.48453147474956,0,1,0.0
0.05,14,25,rep,1.0,inf,1,1,1.0
0.05,14,25,stdcp,0.88,4.924255380545091,0,1,0.0
0.05,14,25,sub,1.0,inf,1,1,1.0
0.05,14,30,dhcp_with,1.0,inf,1,1,1.0
0.05,14,30,dhcp_without,1.0,inf,1,1,1.0
0.05,14,30,hcp,1.0,inf,1,1,1.0
0.05,14,30,pool,0.88,20.48453147474956,0,1,0.0
0.05,14,30,rep,1.0,inf,1,1,1.0
0.05,14,30,stdcp,0.9,4.907282195249037,0,1,0.0
0.05,14,30,sub,1.0,inf,1,1,1.0
0.05,14,35,dhcp_with,1.0,inf,1,1,1.0
0.05,14,35,dhcp_without,1.0,inf,1,1,1.0
0.05,14,35,hcp,1.0,inf,1,1,1.0
0.05,14,35,pool,0.88,20.48453147474956,0,1,0.0
0.05,14,35,rep,1.0,inf,1,1,1.0
0.05,14,35,stdcp,0.93,5.001274047220545,0,1,0.0
0.05,14,35,sub,1.0,inf,1,1,1.0
0.05,15,0,dhcp_with,1.0,inf,1,1,1.0
0.05,15,0,dhcp_without,1.0,inf,1,1,1.0
0.05,15,0,hcp,1.0,inf,1,1,1.0
0.05,15,0,pool,0.99,88.21355012317245,0,1,0.0
0.05,15,0,rep,1.0,inf,1,1,1.0
0.05,15,0,stdcp,1.0,inf,1,1,1.0
0.05,15,0,sub,1.0,inf,1,1,1.0
0.05,15,5,dhcp_with,1.0,inf,1,1,1.0
0.05,15,5,dhcp_without,1.0,inf,1,1,1.0
0.05,15,5,hcp,1.0,inf,1,1,1.0
0.05,15,5,pool,0.99,88.21355012317245,0,1,0.0
0.05,15,5,rep,1.0,inf,1,1,1.0
0.05,15,5,stdcp,0.78,4.714728175303439,0,1,0.0
0.05,15,5,sub,1.0,inf,1,1,1.0
0.05,15,10,dhcp_with,1.0,inf,1,1,1.0
0.05,15,10,dhcp_without,1.0,inf,1,1,1.0
0.05,15,10,hcp,1.0,inf,1,1,1.0
0.05,15,10,pool,0.99,88.21355012317245,0,1,0.0
0.05,15,10,rep,1.0,inf,1,1,1.0
0.05,15,10,stdcp,0.85,10.614157329287389,0,1,0.0
0.05,15,10,sub,1.0,inf,1,1,1.0
0.05,15,15,dhcp_with,1.0,91.6326172013897,0,1,0.0
0.05,15,15,dhcp_without,1.0,91.6326172013897,0,1,0.0
0.05,15,15,hcp,1.0,inf,1,1,1.0
0.05,15,15,pool,0.99,88.21355012317245,0,1,0.0
0.05,15,15,rep,1.0,inf,1,1,1.0
0.05,15,15,stdcp,0.95,6.191337358954073,0,1,0.0
0.05,15,15,sub,1.0,inf,1,1,1.0
0.05,15,20,dhcp_with,1.0,87.3242022258889,0,1,0.0
0.05,15,20,dhcp_without,1.0,87.3242022258889,0,1,0.0
0.05,15,20,hcp,1.0,inf,1,1,1.0
0.05,15,20,pool,0.99,88.21355012317245,0,1,0.0
0.05,15,20,rep,1.0,inf,1,1,1.0
0.05,15,20,stdcp,0.91,5.471008181885615,0,1,0.0
0.05,15,20,sub,1.0,inf,1,1,1.0
0.05,15,25,dhcp_with,1.0,inf,1,1,1.0
0.05,15,25,dhcp_without,1.0,inf,1,1,1.0
0.05,15,25,hcp,1.0,inf,1,1,1.0
0.05,15,25,pool,0.99,88.21355012317245,0,1,0.0
0.05,15,25,rep,1.0,inf,1,1,1.0
0.05,15,25,stdcp,0.93,5.755740457665805,0,1,0.0
0.05,15,25,sub,1.0,inf,1,1,1.0
0.05,15,30,dhcp_with,1.0,inf,1,1,1.0
0.05,15,30,dhcp_without,1.0,inf,1,1,1.0
0.05,15,30,hcp,1.0,inf,1,1,1.0
0.05,15,30,pool,0.99,88.21355012317245,0,1,0.0
0.05,15,30,rep,1.0,inf,1,1,1.0
0.05,15,30,stdcp,0.96,5.820497964663284,0,1,0.0
0.05,15,30,sub,1.0,inf,1,1,1.0
0.05,15,35,dhcp_with,1.0,inf,1,1,1.0
0.05,15,35,dhcp_without,1.0,inf,1,1,1.0
0.05,15,35,hcp,1.0,inf,1,1,1.0
0.05,15,35,pool,0.99,88.21355012317245,0,1,0.0
0.05,15,35,rep,1.0,inf,1,1,1.0
0.05,15,35,stdcp,0.95,5.485923131409558,0,1,0.0
0.05,15,35,sub,1.0,inf,1,1,1.0
0.05,16,0,dhcp_with,1.0,inf,1,1,1.0
0.05,16,0,dhcp_without,1.0,inf,1,1,1.0
0.05,16,0,hcp,1.0,inf,1,1,1.0
0.05,16,0,pool,0.96,47.79458706064597,0,1,0.0
0.05,16,0,rep,1.0,inf,1,1,1.0
0.05,16,0,stdcp,1.0,inf,1,1,1.0
0.05,16,0,sub,1.0,inf,1,1,1.0
0.05,16,5,dhcp_with,1.0,inf,1,1,1.0
0.05,16,5,dhcp_without,1.0,inf,1,1,1.0
0.05,16,5,hcp,1.0,inf,1,1,1.0
0.05,16,5,pool,0.96,47.79458706064597,0,1,0.0
0.05,16,5,rep,1.0,inf,1,1,1.0
0.05,16,5,stdcp,0.8,5.162965279026432,0,1,0.0
0.05,16,5,sub,1.0,inf,1,1,1.0
0.05,16,10,dhcp_with,1.0,inf,1,1,1.0
0.05,16,10,dhcp_without,1.0,inf,1,1,1.0
0.05,16,10,hcp,1.0,inf,1,1,1.0
0.05,16,10,pool,0.96,47.79458706064597,0,1,0.0
0.05,16,10,rep,1.0,inf,1,1,1.0
0.05,16,10,stdcp,0.85,12.069885740123082,0,1,0.0
0.05,16,10,sub,1.0,inf,1,1,1.0
0.05,16,15,dhcp_with,0.99,53.95626527267914,0,1,0.0
0.05,16,15,dhcp_without,0.99,53.95626527267914,0,1,0.0
0.05,16,15,hcp,1.0,inf,1,1,1.0
0.05,16,15,pool,0.96,47.79458706064597,0,1,0.0
0.05,16,15,rep,1.0,inf,1,1,1.0
0.05,16,15,stdcp,0.86,5.576705471176124,0,1,0.0
0.05,16,15,sub,1.0,inf,1,1,1.0
0.05,16,20,dhcp_with,0.99,49.79172015571049,0,1,0.0
0.05,16,20,dhcp_without,0.99,49.79172015571049,0,1,0.0
0.05,16,20,hcp,1.0,inf,1,1,1.0
0.05,16,20,pool,0.96,47.79458706064597,0,1,0.0
0.05,16,20,rep,1.0,inf,1,1,1.0
0.05,16,20,stdcp,0.92,6.102225425658901,0,1,0.0
0.05,16,20,sub,1.0,inf,1,1,1.0
0.05,16,25,dhcp_with,1.0,inf,1,1,1.0
0.05,16,25,dhcp_without,1.0,inf,1,1,1.0
0.05,16,25,hcp,1.0,inf,1,1,1.0
0.05,16,25,pool,0.96,47.79458706064597,0,1,0.0
0.05,16,25,rep,1.0,inf,1,1,1.0
0.05,16,25,stdcp,0.89,5.70048815539821,0,1,0.0
0.05,16,25,sub,1.0,inf,1,1,1.0
0.05,16,30,dhcp_with,1.0,inf,1,1,1.0
0.05,16,30,dhcp_without,1.0,inf,1,1,1.0
0.05,16,30,hcp,1.0,inf,1,1,1.0
0.05,16,30,pool,0.96,47.79458706064597,0,1,0.0
0.05,16,30,rep,1.0,inf,1,1,1.0
0.05,16,30,stdcp,0.96,5.758259522290175,0,1,0.0
0.05,16,30,sub,1.0,inf,1,1,1.0
0.05,16,35,dhcp_with,1.0,inf,1,1,1.0
0.05,16,35,dhcp_without,1.0,inf,1,1,1.0
0.05,16,35,hcp,1.0,inf,1,1,1.0
0.05,16,35,pool,0.96,47.79458706064597,0,1,0.0
0.05,16,35,rep,1.0,inf,1,1,1.0
0.05,16,35,stdcp,0.96,5.704162311653133,0,1,0.0
0.05,16,35,sub,1.0,inf,1,1,1.0
