alpha,experiment,o,method,coverage,width,n_infinite,n_total,proportion_infinite
0.2,38,10,dhcp_with,0.98,57.779646743885976,0,1,0.0
0.2,38,10,dhcp_without,0.98,57.779646743885976,0,1,0.0
0.2,38,10,hcp,1.0,62.010130330281534,0,1,0.0
0.2,38,10,pool,0.98,56.23930885502281,0,1,0.0
0.2,38,10,rep,0.98,59.385234816283315,0,1,0.0
0.2,38,10,stdcp,0.9,10.935170946698467,0,1,0.0
0.2,38,10,sub,1.0,62.010130330281534,0,1,0.0
0.2,38,15,dhcp_with,0.98,57.71485342730246,0,1,0.0
0.2,38,15,dhcp_without,0.98,57.71485342730246,0,1,0.0
0.2,38,15,hcp,1.0,62.010130330281534,0,1,0.0
0.2,38,15,pool,0.98,56.23930885502281,0,1,0.0
0.2,38,15,rep,0.98,59.385234816283315,0,1,0.0
0.2,38,15,stdcp,0.9,6.552175135160224,0,1,0.0
0.2,38,15,sub,1.0,62.010130330281534,0,1,0.0
0.2,38,20,dhcp_with,0.98,56.40509570261779,0,1,0.0
0.2,38,20,dhcp_without,0.98,56.40509570261779,0,1,0.0
0.2,38,20,hcp,1.0,62.010130330281534,0,1,0.0
0.2,38,20,pool,0.98,56.23930885502281,0,1,0.0
0.2,38,20,rep,0.98,59.385234816283315,0,1,0.0
0.2,38,20,stdcp,0.91,4.485415879758474,0,1,0.0
0.2,38,20,sub,1.0,62.010130330281534,0,1,0.0
0.2,38,25,dhcp_with,0.83,14.312881287593314,0,1,0.0
0.2,38,25,dhcp_without,0.83,14.312881287593314,0,1,0.0
0.2,38,25,hcp,1.0,62.010130330281534,0,1,0.0
0.2,38,25,pool,0.98,56.23930885502281,0,1,0.0
0.2,38,25,rep,0.98,59.385234816283315,0,1,0.0
0.2,38,25,stdcp,0.85,4.555807306234422,0,1,0.0
0.2,38,25,sub,1.0,62.010130330281534,0,1,0.0
0.2,38,30,dhcp_with,0.79,12.831844271117962,0,1,0.0
0.2,38,30,dhcp_without,0.79,12.831844271117962,0,1,0.0
0.2,38,30,hcp,1.0,62.010130330281534,0,1,0.0
0.2,38,30,pool,0.98,56.23930885502281,0,1,0.0
0.2,38,30,rep,0.98,59.385234816283315,0,1,0.0
0.2,38,30,stdcp,0.86,3.957077465705483,0,1,0.0
0.2,38,30,sub,1.0,62.010130330281534,0,1,0.0
0.2,38,35,dhcp_with,0.82,13.715119204950101,0,1,0.0
0.2,38,35,dhcp_without,0.82,13.715119204950101,0,1,0.0
0.2,38,35,hcp,1.0,62.010130330281534,0,1,0.0
0.2,38,35,pool,0.98,56.23930885502281,0,1,0.0
0.2,38,35,rep,0.98,59.385234816283315,0,1,0.0
0.2,38,35,stdcp,0.87,3.989405720973935,0,1,0.0
0.2,38,35,sub,1.0,62.010130330281534,0,1,0.0
0.2,39,0,dhcp_with,0.79,17.636949673168907,0,1,0.0
0.2,39,0,dhcp_without,0.79,17.636949673168907,0,1,0.0
0.2,39,0,hcp,0.79,17.636949673168907,0,1,0.0
0.2,39,0,pool,0.63,14.472848539609505,0,1,0.0
0.2,39,0,rep,0.72,16.136170736040807,0,1,0.0
0.2,39,0,stdcp,1.0,inf,1,1,1.0
0.2,39,0,sub,0.63,14.522373560095762,0,1,0.0
0.2,39,5,dhcp_with,0.78,17.013120400427333,0,1,0.0
0.2,39,5,dhcp_without,0.78,17.013120400427333,0,1,0.0
0.2,39,5,hcp,0.79,17.636949673168907,0,1,0.0
0.2,39,5,pool,0.63,14.472848539609505,0,1,0.0
0.2,39,5,rep,0.72,16.136170736040807,0,1,0.0
0.2,39,5,stdcp,0.6,4.763870417819738,0,1,0.0
0.2,39,5,sub,0.63,14.522373560095762,0,1,0.0
0.2,39,10,dhcp_with,0.75,15.958079828924854,0,1,0.0
0.2,39,10,dhcp_without,0.75,15.958079828924854,0,1,0.0
0.2,39,10,hcp,0.79,17.636949673168907,0,1,0.0
0.2,39,10,pool,0.63,14.472848539609505,0,1,0.0
0.2,39,10,rep,0.72,16.136170736040807,0,1,0.0
0.2,39,10,stdcp,0.78,12.52551034426567,0,1,0.0
0.2,39,10,sub,0.63,14.522373560095762,0,1,0.0
0.2,39,15,dhcp_with,0.71,15.172095270952937,0,1,0.0
0.2,39,15,dhcp_without,0.71,15.172095270952937,0,1,0.0
0.2,39,15,hcp,0.79,17.636949673168907,0,1,0.0
0.2,39,15,pool,0.63,14.472848539609505,0,1,0.0
0.2,39,15,rep,0.72,16.136170736040807,0,1,0.0
0.2,39,15,stdcp,0.91,6.701081120403806,0,1,0.0
0.2,39,15,sub,0.63,14.522373560095762,0,1,0.0
0.2,39,20,dhcp_with,0.7,14.489937944192583,0,1,0.0
0.2,39,20,dhcp_without,0.7,14.489937944192583,0,1,0.0
0.2,39,20,hcp,0.79,17.636949673168907,0,1,0.0
0.2,39,20,pool,0.63,14.472848539609505,0,1,0.0
0.2,39,20,rep,0.72,16.136170736040807,0,1,0.0
0.2,39,20,stdcp,0.79,3.956277578405455,0,1,0.0
0.2,39,20,sub,0.63,14.522373560095762,0,1,0.0
0.2,39,25,dhcp_with,0.89,13.590795309466337,0,1,0.0
0.2,39,25,dhcp_without,0.89,13.590795309466337,0,1,0.0
0.2,39,25,hcp,0.79,17.636949673168907,0,1,0.0
0.2,39,25,pool,0.63,14.472848539609505,0,1,0.0
0.2,39,25,rep,0.72,16.136170736040807,0,1,0.0
0.2,39,25,stdcp,0.84,4.147849040819226,0,1,0.0
0.2,39,25,sub,0.63,14.522373560095762,0,1,0.0
0.2,39,30,dhcp_with,0.79,12.387835665461807,0,1,0.0
0.2,39,30,dhcp_without,0.79,12.387835665461807,0,1,0.0
0.2,39,30,hcp,0.79,17.636949673168907,0,1,0.0
0.2,39,30,pool,0.63,14.472848539609505,0,1,0.0
0.2,39,30,rep,0.72,16.136170736040807,0,1,0.0
0.2,39,30,stdcp,0.77,3.435192569613254,0,1,0.0
0.2,39,30,sub,0.63,14.522373560095762,0,1,0.0
0.2,39,35,dhcp_with,0.84,13.062063283919281,0,1,0.0
0.2,39,35,dhcp_without,0.84,13.062063283919281,0,1,0.0
0.2,39,35,hcp,0.79,17.636949673168907,0,1,0.0
0.2,39,35,pool,0.63,14.472848539609505,0,1,0.0
0.2,39,35,rep,0.72,16.136170736040807,0,1,0.0
0.2,39,35,stdcp,0.82,3.5799401021092123,0,1,0.0
0.2,39,35,sub,0.63,14.522373560095762,0,1,0.0
0.2,40,0,dhcp_with,0.93,32.526442421512904,0,1,0.0
0.2,40,0,dhcp_without,0.93,32.526442421512904,0,1,0.0
0.2,40,0,hcp,0.93,32.526442421512904,0,1,0.0
0.2,40,0,pool,0.88,29.988435004013787,0,1,0.0
0.2,40,0,rep,0.93,31.70312026839919,0,1,0.0
0.2,40,0,stdcp,1.0,inf,1,1,1.0
0.2,40,0,sub,0.96,34.90363342913737,0,1,0.0
0.2,40,5,dhcp_with,0.93,32.07864135375118,0,1,0.0
0.2,40,5,dhcp_without,0.93,32.07864135375118,0,1,0.0
0.2,40,5,hcp,0.93,32.526442421512904,0,1,0.0
0.2,40,5,pool,0.88,29.988435004013787,0,1,0.0
0.2,40,5,rep,0.93,31.70312026839919,0,1,0.0
0.2,40,5,stdcp,0.83,4.93731904614379,0,1,0.0
0.2,40,5,sub,0.96,34.90363342913737,0,1,0.0
0.2,40,10,dhcp_with,0.93,31.29893259669545,0,1,0.0
0.2,40,10,dhcp_without,0.93,31.29893259669545,0,1,0.0
0.2,40,10,hcp,0.93,32.526442421512904,0,1,0.0
0.2,40,10,pool,0.88,29.988435004013787,0,1,0.0
0.2,40,10,rep,0.93,31.70312026839919,0,1,0.0
0.2,40,10,stdcp,0.88,10.413347876141298,0,1,0.0
0.2,40,10,sub,0.96,34.90363342913737,0,1,0.0
0.2,40,15,dhcp_with,0.9,30.60477194466722,0,1,0.0
0.2,40,15,dhcp_without,0.9,30.60477194466722,0,1,0.0
0.2,40,15,hcp,0.93,32.526442421512904,0,1,0.0
0.2,40,15,pool,0.88,29.988435004013787,0,1,0.0
0.2,40,15,rep,0.93,31.70312026839919,0,1,0.0
0.2,40,15,stdcp,0.9,7.100189518812764,0,1,0.0
0.2,40,15,sub,0.96,34.90363342913737,0,1,0.0
0.2,40,20,dhcp_with,0.9,29.17089510669035,0,1,0.0
0.2,40,20,dhcp_without,0.9,29.17089510669035,0,1,0.0
0.2,40,20,hcp,0.93,32.526442421512904,0,1,0.0
0.2,40,20,pool,0.88,29.988435004013787,0,1,0.0
0.2,40,20,rep,0.93,31.70312026839919,0,1,0.0
0.2,40,20,stdcp,0.88,4.335727524554522,0,1,0.0
0.2,40,20,sub,0.96,34.90363342913737,0,1,0.0
0.2,40,25,dhcp_with,0.8,12.441486603477848,0,1,0.0
0.2,40,25,dhcp_without,0.8,12.441486603477848,0,1,0.0
0.2,40,25,hcp,0.93,32.526442421512904,0,1,0.0
0.2,40,25,pool,0.88,29.988435004013787,0,1,0.0
0.2,40,25,rep,0.93,31.70312026839919,0,1,0.0
0.2,40,25,stdcp,0.86,4.658542202776278,0,1,0.0
0.2,40,25,sub,0.96,34.90363342913737,0,1,0.0
0.2,40,30,dhcp_with,0.78,11.716054825729724,0,1,0.0
0.2,40,30,dhcp_without,0.78,11.716054825729724,0,1,0.0
0.2,40,30,hcp,0.93,32.526442421512904,0,1,0.0
0.2,40,30,pool,0.88,29.988435004013787,0,1,0.0
0.2,40,30,rep,0.93,31.70312026839919,0,1,0.0
0.2,40,30,stdcp,0.81,3.5517409522710928,0,1,0.0
0.2,40,30,sub,0.96,34.90363342913737,0,1,0.0
0.2,40,35,dhcp_with,0.85,12.304561675260711,0,1,0.0
0.2,40,35,dhcp_without,0.85,12.304561675260711,0,1,0.0
0.2,40,35,hcp,0.93,32.526442421512904,0,1,0.0
0.2,40,35,pool,0.88,29.988435004013787,0,1,0.0
0.2,40,35,rep,0.93,31.70312026839919,0,1,0.0
0.2,40,35,stdcp,0.84,3.7567677979737164,0,1,0.0
0.2,40,35,sub,0.96,34.90363342913737,0,1,0.0
0.2,41,0,dhcp_with,0.86,23.041337122927047,0,1,0.0
0.2,41,0,dhcp_without,0.86,23.041337122927047,0,1,0.0
0.2,41,0,hcp,0.86,23.041337122927047,0,1,0.0
0.2,41,0,pool,0.86,21.03412319611453,0,1,0.0
0.2,41,0,rep,0.86,22.019065917163612,0,1,0.0
0.2,41,0,stdcp,1.0,inf,1,1,1.0
0.2,41,0,sub,0.92,24.763788648679338,0,1,0.0
0.2,41,5,dhcp_with,0.86,22.57378515988387,0,1,0.0
0.2,41,5,dhcp_without,0.86,22.57378515988387,0,1,0.0
0.2,41,5,hcp,0.86,23.041337122927047,0,1,0.0
0.2,41,5,pool,0.86,21.03412319611453,0,1,0.0
0.2,41,5,rep,0.86,22.019065917163612,0,1,0.0
0.2,41,5,stdcp,0.74,4.376409273694822,0,1,0.0
0.2,41,5,sub,0.92,24.763788648679338,0,1,0.0
0.2,41,10,dhcp_with,0.86,21.599299996642888,0,1,0.0
0.2,41,10,dhcp_without,0.86,21.599299996642888,0,1,0.0
0.2,41,10,hcp,0.86,23.041337122927047,0,1,0.0
0.2,41,10,pool,0.86,21.03412319611453,0,1,0.0
0.2,41,10,rep,0.86,22.019065917163612,0,1,0.0
0.2,41,10,stdcp,0.85,8.64158996330048,0,1,0.0
0.2,41,10,sub,0.92,24.763788648679338,0,1,0.0
0.2,41,15,dhcp_with,0.86,21.03412319611453,0,1,0.0
0.2,41,15,dhcp_without,0.86,21.03412319611453,0,1,0.0
0.2,41,15,hcp,0.86,23.041337122927047,0,1,0.0
0.2,41,15,pool,0.86,21.03412319611453,0,1,0.0
0.2,41,15,rep,0.86,22.019065917163612,0,1,0.0
0.2,41,15,stdcp,0.87,7.046155691656558,0,1,0.0
0.2,41,15,sub,0.92,24.763788648679338,0,1,0.0
0.2,41,20,dhcp_with,0.85,19.272683644484083,0,1,0.0
0.2,41,20,dhcp_without,0.85,19.272683644484083,0,1,0.0
0.2,41,20,hcp,0.86,23.041337122927047,0,1,0.0
0.2,41,20,pool,0.86,21.03412319611453,0,1,0.0
0.2,41,20,rep,0.86,22.019065917163612,0,1,0.0
0.2,41,20,stdcp,0.82,4.268743457726613,0,1,0.0
0.2,41,20,sub,0.92,24.763788648679338,0,1,0.0
0.2,41,25,dhcp_with,0.82,10.811386257521265,0,1,0.0
0.2,41,25,dhcp_without,0.82,10.811386257521265,0,1,0.0
0.2,41,25,hcp,0.86,23.041337122927047,0,1,0.0
0.2,41,25,pool,0.86,21.03412319611453,0,1,0.0
0.2,41,25,rep,0.86,22.019065917163612,0,1,0.0
0.2,41,25,stdcp,0.84,4.175968845244656,0,1,0.0
0.2,41,25,sub,0.92,24.763788648679338,0,1,0.0
0.2,41,30,dhcp_with,0.81,9.488358061601302,0,1,0.0
0.2,41,30,dhcp_without,0.81,9.488358061601302,0,1,0.0
0.2,41,30,hcp,0.86,23.041337122927047,0,1,0.0
0.2,41,30,pool,0.86,21.03412319611453,0,1,0.0
0.2,41,30,rep,0.86,22.019065917163612,0,1,0.0
0.2,41,30,stdcp,0.75,3.358885067396293,0,1,0.0
0.2,41,30,sub,0.92,24.763788648679338,0,1,0.0
0.2,41,35,dhcp_with,0.86,10.224317054222528,0,1,0.0
0.2,41,35,dhcp_without,0.86,10.224317054222528,0,1,0.0
0.2,41,35,hcp,0.86,23.041337122927047,0,1,0.0
0.2,41,35,pool,0.86,21.03412319611453,0,1,0.0
0.2,41,35,rep,0.86,22.019065917163612,0,1,0.0
0.2,41,35,stdcp,0.84,3.7635801440159167,0,1,0.0
0.2,41,35,sub,0.92,24.763788648679338,0,1,0.0
0.2,42,0,dhcp_with,0.78,33.35380523831394,0,1,0.0
0.2,42,0,dhcp_without,0.78,33.35380523831394,0,1,0.0
0.2,42,0,hcp,0.78,33.35380523831394,0,1,0.0
0.2,42,0,pool,0.66,25.204255944883535,0,1,0.0
0.2,42,0,rep,0.76,31.43038553360222,0,1,0.0
0.2,42,0,stdcp,1.0,inf,1,1,1.0
0.2,42,0,sub,0.79,34.59209264885186,0,1,0.0
0.2,42,5,dhcp_with,0.76,32.24092624790359,0,1,0.0
0.2,42,5,dhcp_without,0.76,32.24092624790359,0,1,0.0
0.2,42,5,hcp,0.78,33.35380523831394,0,1,0.0
0.2,42,5,pool,0.66,25.204255944883535,0,1,0.0
0.2,42,5,rep,0.76,31.43038553360222,0,1,0.0
0.2,42,5,stdcp,0.77,5.0007116073920725,0,1,0.0
0.2,42,5,sub,0.79,34.59209264885186,0,1,0.0
0.2,42,10,dhcp_with,0.77,31.159466773498895,0,1,0.0
0.2,42,10,dhcp_without,0.77,31.159466773498895,0,1,0.0
0.2,42,10,hcp,0.78,33.35380523831394,0,1,0.0
0.2,42,10,pool,0.66,25.204255944883535,0,1,0.0
0.2,42,10,rep,0.76,31.43038553360222,0,1,0.0
0.2,42,10,stdcp,0.85,11.43376687970915,0,1,0.0
0.2,42,10,sub,0.79,34.59209264885186,0,1,0.0
0.2,42,15,dhcp_with,0.77,30.13503212819474,0,1,0.0
0.2,42,15,dhcp_without,0.77,30.13503212819474,0,1,0.0
0.2,42,15,hcp,0.78,33.35380523831394,0,1,0.0
0.2,42,15,pool,0.66,25.204255944883535,0,1,0.0
0.2,42,15,rep,0.76,31.43038553360222,0,1,0.0
0.2,42,15,stdcp,0.9,6.821449336113599,0,1,0.0
0.2,42,15,sub,0.79,34.59209264885186,0,1,0.0
0.2,42,20,dhcp_with,0.77,23.131799298516103,0,1,0.0
0.2,42,20,dhcp_without,0.77,23.131799298516103,0,1,0.0
0.2,42,20,hcp,0.78,33.35380523831394,0,1,0.0
0.2,42,20,pool,0.66,25.204255944883535,0,1,0.0
0.2,42,20,rep,0.76,31.43038553360222,0,1,0.0
0.2,42,20,stdcp,0.83,4.107954555263877,0,1,0.0
0.2,42,20,sub,0.79,34.59209264885186,0,1,0.0
0.2,42,25,dhcp_with,0.85,16.374519594588257,0,1,0.0
0.2,42,25,dhcp_without,0.85,16.374519594588257,0,1,0.0
0.2,42,25,hcp,0.78,33.35380523831394,0,1,0.0
0.2,42,25,pool,0.66,25.204255944883535,0,1,0.0
0.2,42,25,rep,0.76,31.43038553360222,0,1,0.0
0.2,42,25,stdcp,0.84,4.449738522316018,0,1,0.0
0.2,42,25,sub,0.79,34.59209264885186,0,1,0.0
0.2,42,30,dhcp_with,0.8,15.569670926152266,0,1,0.0
0.2,42,30,dhcp_without,0.8,15.569670926152266,0,1,0.0
0.2,42,30,hcp,0.78,33.35380523831394,0,1,0.0
0.2,42,30,pool,0.66,25.204255944883535,0,1,0.0
0.2,42,30,rep,0.76,31.43038553360222,0,1,0.0
0.2,42,30,stdcp,0.81,3.540138794614705,0,1,0.0
0.2,42,30,sub,0.79,34.59209264885186,0,1,0.0
0.2,42,35,dhcp_with,0.82,16.135661459791912,0,1,0.0
0.2,42,35,dhcp_without,0.82,16.135661459791912,0,1,0.0
0.2,42,35,hcp,0.78,33.35380523831394,0,1,0.0
0.2,42,35,pool,0.66,25.204255944883535,0,1,0.0
0.2,42,35,rep,0.76,31.43038553360222,0,1,0.0
0.2,42,35,stdcp,0.82,3.8698594252505454,0,1,0.0
0.2,42,35,sub,0.79,34.59209264885186,0,1,0.0
0.2,43,0,dhcp_with,0.91,27.558416985078583,0,1,0.0
0.2,43,0,dhcp_without,0.91,27.558416985078583,0,1,0.0
0.2,43,0,hcp,0.91,27.558416985078583,0,1,0.0
0.2,43,0,pool,0.88,25.423437728283062,0,1,0.0
0.2,43,0,rep,0.88,26.346790909182772,0,1,0.0
0.2,43,0,stdcp,1.0,inf,1,1,1.0
0.2,43,0,sub,0.79,22.628459317497928,0,1,0.0
0.2,43,5,dhcp_with,0.9,27.340853889597703,0,1,0.0
0.2,43,5,dhcp_without,0.9,27.340853889597703,0,1,0.0
0.2,43,5,hcp,0.91,27.558416985078583,0,1,0.0
0.2,43,5,pool,0.88,25.423437728283062,0,1,0.0
0.2,43,5,rep,0.88,26.346790909182772,0,1,0.0
0.2,43,5,stdcp,0.66,4.631145764038848,0,1,0.0
0.2,43,5,sub,0.79,22.628459317497928,0,1,0.0
0.2,43,10,dhcp_with,0.9,27.077814383544393,0,1,0.0
0.2,43,10,dhcp_without,0.9,27.077814383544393,0,1,0.0
0.2,43,10,hcp,0.91,27.558416985078583,0,1,0.0
0.2,43,10,pool,0.88,25.423437728283062,0,1,0.0
0.2,43,10,rep,0.88,26.346790909182772,0,1,0.0
0.2,43,10,stdcp,0.81,11.793527699733062,0,1,0.0
0.2,43,10,sub,0.79,22.628459317497928,0,1,0.0
0.2,43,15,dhcp_with,0.9,27.04184207537181,0,1,0.0
0.2,43,15,dhcp_without,0.9,27.04184207537181,0,1,0.0
0.2,43,15,hcp,0.91,27.558416985078583,0,1,0.0
0.2,43,15,pool,0.88,25.423437728283062,0,1,0.0
0.2,43,15,rep,0.88,26.346790909182772,0,1,0.0
0.2,43,15,stdcp,0.92,7.346652670726543,0,1,0.0
0.2,43,15,sub,0.79,22.628459317497928,0,1,0.0
0.2,43,20,dhcp_with,0.88,25.26563980426809,0,1,0.0
0.2,43,20,dhcp_without,0.88,25.26563980426809,0,1,0.0
0.2,43,20,hcp,0.91,27.558416985078583,0,1,0.0
0.2,43,20,pool,0.88,25.423437728283062,0,1,0.0
0.2,43,20,rep,0.88,26.346790909182772,0,1,0.0
0.2,43,20,stdcp,0.84,4.679974802970911,0,1,0.0
0.2,43,20,sub,0.79,22.628459317497928,0,1,0.0
0.2,43,25,dhcp_with,0.87,13.802771854172013,0,1,0.0
0.2,43,25,dhcp_without,0.87,13.802771854172013,0,1,0.0
0.2,43,25,hcp,0.91,27.558416985078583,0,1,0.0
0.2,43,25,pool,0.88,25.423437728283062,0,1,0.0
0.2,43,25,rep,0.88,26.346790909182772,0,1,0.0
0.2,43,25,stdcp,0.86,4.566588707999736,0,1,0.0
0.2,43,25,sub,0.79,22.628459317497928,0,1,0.0
0.2,43,30,dhcp_with,0.82,13.480715090201711,0,1,0.0
0.2,43,30,dhcp_without,0.82,13.480715090201711,0,1,0.0
0.2,43,30,hcp,0.91,27.558416985078583,0,1,0.0
0.2,43,30,pool,0.88,25.423437728283062,0,1,0.0
0.2,43,30,rep,0.88,26.346790909182772,0,1,0.0
0.2,43,30,stdcp,0.79,3.907183752618624,0,1,0.0
0.2,43,30,sub,0.79,22.628459317497928,0,1,0.0
0.2,43,35,dhcp_with,0.85,13.77675439366275,0,1,0.0
0.2,43,35,dhcp_without,0.85,13.77675439366275,0,1,0.0
0.2,43,35,hcp,0.91,27.558416985078583,0,1,0.0
0.2,43,35,pool,0.88,25.423437728283062,0,1,0.0
0.2,43,35,rep,0.88,26.346790909182772,0,1,0.0
0.2,43,35,stdcp,0.85,3.9262756129560734,0,1,0.0
0.2,43,35,sub,0.79,22.628459317497928,0,1,0.0
0.2,44,0,dhcp_with,0.92,33.46644502362291,0,1,0.0
0.2,44,0,dhcp_without,0.92,33.46644502362291,0,1,0.0
0.2,44,0,hcp,0.92,33.46644502362291,0,1,0.0
0.2,44,0,pool,0.88,29.87267047739148,0,1,0.0
0.2,44,0,rep,0.89,31.308444507840836,0,1,0.0
0.2,44,0,stdcp,1.0,inf,1,1,1.0
0.2,44,0,sub,0.89,30.933858254174055,0,1,0.0
0.2,44,5,dhcp_with,0.91,32.826704139309804,0,1,0.0
0.2,44,5,dhcp_without,0.91,32.826704139309804,0,1,0.0
0.2,44,5,hcp,0.92,33.46644502362291,0,1,0.0
0.2,44,5,pool,0.88,29.87267047739148,0,1,0.0
0.2,44,5,rep,0.89,31.308444507840836,0,1,0.0
0.2,44,5,stdcp,0.79,4.51471650332444,0,1,0.0
0.2,44,5,sub,0.89,30.933858254174055,0,1,0.0
0.2,44,10,dhcp_with,0.9,31.376550062023156,0,1,0.0
0.2,44,10,dhcp_without,0.9,31.376550062023156,0,1,0.0
0.2,44,10,hcp,0.92,33.46644502362291,0,1,0.0
0.2,44,10,pool,0.88,29.87267047739148,0,1,0.0
0.2,44,10,rep,0.89,31.308444507840836,0,1,0.0
0.2,44,10,stdcp,0.79,11.512204146170514,0,1,0.0
0.2,44,10,sub,0.89,30.933858254174055,0,1,0.0
0.2,44,15,dhcp_with,0.9,31.269688919590152,0,1,0.0
0.2,44,15,dhcp_without,0.9,31.269688919590152,0,1,0.0
0.2,44,15,hcp,0.92,33.46644502362291,0,1,0.0
0.2,44,15,pool,0.88,29.87267047739148,0,1,0.0
0.2,44,15,rep,0.89,31.308444507840836,0,1,0.0
0.2,44,15,stdcp,0.9,7.062694020880987,0,1,0.0
0.2,44,15,sub,0.89,30.933858254174055,0,1,0.0
0.2,44,20,dhcp_with,0.89,29.87267047739148,0,1,0.0
0.2,44,20,dhcp_without,0.89,29.87267047739148,0,1,0.0
0.2,44,20,hcp,0.92,33.46644502362291,0,1,0.0
0.2,44,20,pool,0.88,29.87267047739148,0,1,0.0
0.2,44,20,rep,0.89,31.308444507840836,0,1,0.0
0.2,44,20,stdcp,0.79,4.532902288728447,0,1,0.0
0.2,44,20,sub,0.89,30.933858254174055,0,1,0.0
0.2,44,25,dhcp_with,0.84,13.76993676229848,0,1,0.0
0.2,44,25,dhcp_without,0.84,13.76993676229848,0,1,0.0
0.2,44,25,hcp,0.92,33.46644502362291,0,1,0.0
0.2,44,25,pool,0.88,29.87267047739148,0,1,0.0
0.2,44,25,rep,0.89,31.308444507840836,0,1,0.0
0.2,44,25,stdcp,0.83,4.3196981318032295,0,1,0.0
0.2,44,25,sub,0.89,30.933858254174055,0,1,0.0
0.2,44,30,dhcp_with,0.81,13.07610133762189,0,1,0.0
0.2,44,30,dhcp_without,0.81,13.07610133762189,0,1,0.0
0.2,44,30,hcp,0.92,33.46644502362291,0,1,0.0
0.2,44,30,pool,0.88,29.87267047739148,0,1,0.0
0.2,44,30,rep,0.89,31.308444507840836,0,1,0.0
0.2,44,30,stdcp,0.78,3.7081029711508897,0,1,0.0
0.2,44,30,sub,0.89,30.933858254174055,0,1,0.0
0.2,44,35,dhcp_with,0.82,13.773991345394482,0,1,0.0
0.2,44,35,dhcp_without,0.82,13.773991345394482,0,1,0.0
0.2,44,35,hcp,0.92,33.46644502362291,0,1,0.0
0.2,44,35,pool,0.88,29.87267047739148,0,1,0.0
0.2,44,35,rep,0.89,31.308444507840836,0,1,0.0
0.2,44,35,stdcp,0.8,3.8341405667150643,0,1,0.0
0.2,44,35,sub,0.89,30.933858254174055,0,1,0.0
0.2,45,0,dhcp_with,0.83,24.159582485716918,0,1,0.0
0.2,45,0,dhcp_without,0.83,24.159582485716918,0,1,0.0
0.2,45,0,hcp,0.83,24.159582485716918,0,1,0.0
0.2,45,0,pool,0.77,20.10323214581412,0,1,0.0
0.2,45,0,rep,0.8,21.262483496040073,0,1,0.0
0.2,45,0,stdcp,1.0,inf,1,1,1.0
0.2,45,0,sub,0.81,21.743764663837673,0,1,0.0
0.2,45,5,dhcp_with,0.82,23.55355236107026,0,1,0.0
0.2,45,5,dhcp_without,0.82,23.55355236107026,0,1,0.0
0.2,45,5,hcp,0.83,24.159582485716918,0,1,0.0
0.2,45,5,pool,0.77,20.10323214581412,0,1,0.0
0.2,45,5,rep,0.8,21.262483496040073,0,1,0.0
0.2,45,5,stdcp,0.76,5.41836606315392,0,1,0.0
0.2,45,5,sub,0.81,21.743764663837673,0,1,0.0
0.2,45,10,dhcp_with,0.81,22.542520388853536,0,1,0.0
0.2,45,10,dhcp_without,0.81,22.542520388853536,0,1,0.0
0.2,45,10,hcp,0.83,24.159582485716918,0,1,0.0
0.2,45,10,pool,0.77,20.10323214581412,0,1,0.0
0.2,45,10,rep,0.8,21.262483496040073,0,1,0.0
0.2,45,10,stdcp,0.92,9.496366929492405,0,1,0.0
0.2,45,10,sub,0.81,21.743764663837673,0,1,0.0
0.2,45,15,dhcp_with,0.81,22.041342770024897,0,1,0.0
0.2,45,15,dhcp_without,0.81,22.041342770024897,0,1,0.0
0.2,45,15,hcp,0.83,24.159582485716918,0,1,0.0
0.2,45,15,pool,0.77,20.10323214581412,0,1,0.0
0.2,45,15,rep,0.8,21.262483496040073,0,1,0.0
0.2,45,15,stdcp,0.9,6.261658003560333,0,1,0.0
0.2,45,15,sub,0.81,21.743764663837673,0,1,0.0
0.2,45,20,dhcp_with,0.81,19.915443249100733,0,1,0.0
0.2,45,20,dhcp_without,0.81,19.915443249100733,0,1,0.0
0.2,45,20,hcp,0.83,24.159582485716918,0,1,0.0
0.2,45,20,pool,0.77,20.10323214581412,0,1,0.0
0.2,45,20,rep,0.8,21.262483496040073,0,1,0.0
0.2,45,20,stdcp,0.85,4.193151503655367,0,1,0.0
0.2,45,20,sub,0.81,21.743764663837673,0,1,0.0
0.2,45,25,dhcp_with,0.81,13.770292117603255,0,1,0.0
0.2,45,25,dhcp_without,0.81,13.770292117603255,0,1,0.0
0.2,45,25,hcp,0.83,24.159582485716918,0,1,0.0
0.2,45,25,pool,0.77,20.10323214581412,0,1,0.0
0.2,45,25,rep,0.8,21.262483496040073,0,1,0.0
0.2,45,25,stdcp,0.83,4.491720866888398,0,1,0.0
0.2,45,25,sub,0.81,21.743764663837673,0,1,0.0
0.2,45,30,dhcp_with,0.77,13.55295157753358,0,1,0.0
0.2,45,30,dhcp_without,0.77,13.55295157753358,0,1,0.0
0.2,45,30,hcp,0.83,24.159582485716918,0,1,0.0
0.2,45,30,pool,0.77,20.10323214581412,0,1,0.0
0.2,45,30,rep,0.8,21.262483496040073,0,1,0.0
0.2,45,30,stdcp,0.73,3.509555313388323,0,1,0.0
0.2,45,30,sub,0.81,21.743764663837673,0,1,0.0
0.2,45,35,dhcp_with,0.83,14.56636936285216,0,1,0.0
0.2,45,35,dhcp_without,0.83,14.56636936285216,0,1,0.0
